,file_name,total_mass
276,arc_pair_405122,11.497546819216236
277,arc_pair_328964,52.14688110431046
278,arc_pair_154071,19.479244568561555
279,arc_pair_593738,12.5306019460346
280,arc_pair_496658,80.59555454407527
281,arc_pair_575841,26.348227465498255
282,arc_pair_582129,22.05152305806168
283,arc_pair_638992,30.374226868272046
284,arc_pair_671154,8.62659338629226
285,arc_pair_16301,9.4807914534349
286,arc_pair_206257,11.116360400884814
287,arc_pair_249616,14.008118189131867
288,arc_pair_148951,17.164188155519113
289,arc_pair_117106,16.004166366063053
290,arc_pair_500804,11.193607975370178
291,arc_pair_206742,6.388218477279566
292,arc_pair_382165,8.011468415982385
293,arc_pair_14783,63.08141272712972
294,arc_pair_24335,39.31992127706101
295,arc_pair_128215,19.24052374052374
296,arc_pair_434690,13.63899344910055
297,arc_pair_423856,53.12430199900875
298,arc_pair_555848,8.933903472893581
299,arc_pair_313622,60.311320223136306
300,arc_pair_692039,31.20187597824496
301,arc_pair_250821,30.148162507962
302,arc_pair_277601,10.981368651781402
303,arc_pair_689675,8.710133119571074
304,arc_pair_159706,14.037853736642417
305,arc_pair_731214,10.865944667996034
306,arc_pair_468384,10.489663049685893
307,arc_pair_179133,12.680680889259325
308,arc_pair_294853,12.487720969619984
309,arc_pair_407723,12.020137396424712
310,arc_pair_451143,78.74150574074613
311,arc_pair_326215,21.869793297839024
312,arc_pair_378045,18.78931605390956
313,arc_pair_91204,38.30319806178073
314,arc_pair_678119,61.337207429058026
315,arc_pair_563700,44.5247754307884
316,arc_pair_385970,17.853245303822828
317,arc_pair_270347,17.728605417276718
318,arc_pair_651331,21.519802249144345
319,arc_pair_593942,12.74784671287262
320,arc_pair_197396,20.184119130890434
321,arc_pair_434805,9.402452869134443
322,arc_pair_286478,21.047799189064918
323,arc_pair_22127,15.14443457464981
324,arc_pair_337111,12.64365900719172
325,arc_pair_309940,12.66521136103238
326,arc_pair_162790,5.946605256463468
327,arc_pair_393518,19.012788516434224
328,arc_pair_492861,38.78391553808865
329,arc_pair_15983,25.486571260537154
