,cell_name,cell_type,total_mass
5267,arc_pair_482730,T cells,9.804106760477213
5268,arc_pair_482864,T cells,12.616180493486093
5269,arc_pair_483079,Monocytes,19.72992828406507
5270,arc_pair_483263,T cells,8.29049295774648
5271,arc_pair_483458,CD8+ T cells,10.980411431431076
5272,arc_pair_483480,CD8+ T cells,9.776204926235591
5273,arc_pair_483514,CD4+ T cells,10.017863661807295
5274,arc_pair_483548,Monocytes,23.22142986331809
5275,arc_pair_483549,CD4+ T cells,10.076985014000552
5276,arc_pair_483630,Monocytes,19.531259401218954
5277,arc_pair_483709,CD4+ T cells,35.320511575647444
5278,arc_pair_483717,CD4+ T cells,14.049790504105369
5279,arc_pair_483738,Monocytes,16.81575575808753
5280,arc_pair_483835,CD4+ T cells,8.136335448170588
5281,arc_pair_483839,Dendritic cells,25.11465421135586
5282,arc_pair_483902,NK cells,21.9500208355037
5283,arc_pair_483903,T cells,15.130317434740574
5284,arc_pair_484054,NK cells,13.464266619140972
5285,arc_pair_484212,NK cells,3.0889710813502136
5286,arc_pair_484329,Monocytes,25.156792536090272
5287,arc_pair_484444,CD8+ T cells,20.765541478759875
5288,arc_pair_484479,CD4+ T cells,10.460805448808074
5289,arc_pair_484707,T cells,6.592592056717066
5290,arc_pair_484723,NK cells,12.415516465090285
5291,arc_pair_484914,CD8+ T cells,39.781869043359464
5292,arc_pair_485214,Monocytes,45.53203458438811
5293,arc_pair_485266,T cells,13.438460910500968
5294,arc_pair_485313,CD4+ T cells,11.571582362483412
5295,arc_pair_485403,Dendritic cells,23.148550493109248
5296,arc_pair_485505,B cells,11.300917598305972
5297,arc_pair_485510,Monocytes,11.955471453017076
5298,arc_pair_485517,T cells,22.363203094070712
5299,arc_pair_485635,Monocytes,75.03641020652985
5300,arc_pair_485654,T cells,10.885639220740591
5301,arc_pair_485841,T cells,8.180997466328844
5302,arc_pair_485863,Monocytes,29.091829181952757
5303,arc_pair_485958,CD4+ T cells,25.56106182260821
5304,arc_pair_486249,NK cells,24.852588379673
5305,arc_pair_486263,T cells,12.764755502491694
5306,arc_pair_486413,Monocytes,85.50463385077038
5307,arc_pair_486643,T cells,8.997586581392543
5308,arc_pair_486831,T cells,14.060257416954013
5309,arc_pair_486845,NK cells,11.856990340620232
5310,arc_pair_486941,Dendritic cells,21.004658837231876
5311,arc_pair_487238,NK cells,6.655160827882806
5312,arc_pair_487337,Monocytes,55.32028364345947
5313,arc_pair_487470,CD4+ T cells,7.336276735571753
5314,arc_pair_487668,CD8+ T cells,13.044015444015445
5315,arc_pair_487703,CD4+ T cells,16.01758829104582
5316,arc_pair_487783,CD4+ T cells,58.20080820640348
5317,arc_pair_487872,B cells,9.740900180651114
5318,arc_pair_488050,CD8+ T cells,7.620171504995673
5319,arc_pair_488052,T cells,92.83406941606822
5320,arc_pair_488128,Monocytes,105.86385219609524
5321,arc_pair_488232,Monocytes,23.50666820090904
5322,arc_pair_488501,B cells,12.785834837899364
5323,arc_pair_488768,Monocytes,14.789941672478284
5324,arc_pair_488791,T cells,25.510513900162337
5325,arc_pair_488978,T cells,18.511666230306012
5326,arc_pair_489194,Monocytes,14.871627701658774
5327,arc_pair_489325,CD4+ T cells,10.588742004264391
5328,arc_pair_489341,T cells,17.710969249525874
5329,arc_pair_489369,CD4+ T cells,8.623518200326322
5330,arc_pair_489383,CD4+ T cells,15.181690239954964
5331,arc_pair_489408,Monocytes,43.18502422890546
5332,arc_pair_489423,CD4+ T cells,17.50710963279045
5333,arc_pair_489445,NK cells,16.12946542034961
5334,arc_pair_489478,NK cells,20.23530876494024
5335,arc_pair_489524,T cells,17.59234082299829
5336,arc_pair_489657,Monocytes,24.3124719157222
5337,arc_pair_489670,CD4+ T cells,10.582208606279648
5338,arc_pair_489721,T cells,5.948416339413513
5339,arc_pair_489869,NK cells,9.690236578041455
5340,arc_pair_489872,Monocytes,18.212485464381412
5341,arc_pair_490003,Monocytes,17.478705118411
5342,arc_pair_490417,NK cells,12.545709816865156
5343,arc_pair_490602,NK cells,17.031795713821474
5344,arc_pair_490787,NK cells,30.87661749671389
5345,arc_pair_491263,NK cells,14.286893801021357
5346,arc_pair_491652,CD8+ T cells,21.179968448380805
5347,arc_pair_491863,NK cells,15.95291771438481
5348,arc_pair_491891,CD4+ T cells,24.23219310639611
5349,arc_pair_491992,CD4+ T cells,15.769631421268176
5350,arc_pair_492023,Monocytes,47.70637532197039
5351,arc_pair_492048,Monocytes,12.636110670569067
5352,arc_pair_492068,T cells,19.73681909113766
5353,arc_pair_492132,T cells,12.927976681745529
5354,arc_pair_492136,NK cells,105.34769360092469
5355,arc_pair_492300,CD4+ T cells,9.388698630136986
5356,arc_pair_492350,T cells,20.020146883684
5357,arc_pair_492380,CD4+ T cells,8.00977843022605
5358,arc_pair_492443,CD8+ T cells,21.018708343574247
5359,arc_pair_492573,T cells,23.055348576412683
5360,arc_pair_492637,NK cells,13.096901545485164
5361,arc_pair_492710,Dendritic cells,93.7624562487132
5362,arc_pair_492861,Monocytes,38.78391553808865
5363,arc_pair_492864,T cells,16.490652944153872
5364,arc_pair_492886,Monocytes,26.39047990445782
5365,arc_pair_492913,CD4+ T cells,12.682121284424408
5366,arc_pair_492943,B cells,14.295851098720894
5367,arc_pair_493026,T cells,11.763616192368222
5368,arc_pair_493177,Monocytes,19.5552128102038
5369,arc_pair_493221,Monocytes,16.662447101663222
5370,arc_pair_493242,T cells,13.33765972788633
5371,arc_pair_493305,Monocytes,40.314455583040406
5372,arc_pair_493371,NK cells,16.055212568388292
5373,arc_pair_493374,T cells,8.192958983715116
5374,arc_pair_493411,Monocytes,14.013087800065769
5375,arc_pair_493438,CD4+ T cells,10.095819220725495
5376,arc_pair_493468,Monocytes,36.53434756383621
5377,arc_pair_493523,CD4+ T cells,23.03277157010977
5378,arc_pair_493537,NK cells,8.168425189114844
5379,arc_pair_493658,CD4+ T cells,10.058710198130646
5380,arc_pair_493687,Monocytes,51.39667161045516
5381,arc_pair_493828,T cells,20.64672248315295
5382,arc_pair_493851,CD4+ T cells,10.68583579881657
5383,arc_pair_493947,T cells,32.194757134830375
5384,arc_pair_493971,CD4+ T cells,10.37966824349558
5385,arc_pair_493985,CD8+ T cells,8.30963281028005
5386,arc_pair_494306,CD4+ T cells,27.0172689579694
5387,arc_pair_494437,T cells,9.598378177835096
5388,arc_pair_494567,CD4+ T cells,13.86215278359848
5389,arc_pair_494598,T cells,9.328004581136216
5390,arc_pair_495023,Monocytes,24.813540709531388
5391,arc_pair_495078,CD4+ T cells,18.0176659466402
5392,arc_pair_495142,T cells,11.833435443388208
5393,arc_pair_495167,Monocytes,38.764009339559706
5394,arc_pair_495210,NK cells,10.82639312588977
5395,arc_pair_495308,NK cells,9.791237493417588
5396,arc_pair_495328,NK cells,14.9845170235711
5397,arc_pair_495490,CD4+ T cells,9.980873776811308
5398,arc_pair_495661,T cells,23.564044693642085
5399,arc_pair_495680,Monocytes,20.30435917515009
5400,arc_pair_495681,CD4+ T cells,19.043223103801083
5401,arc_pair_495859,CD4+ T cells,10.768465157904728
5402,arc_pair_495861,NK cells,23.22593801983858
5403,arc_pair_495867,Monocytes,39.659399656574
5404,arc_pair_495905,CD4+ T cells,9.201330602033972
5405,arc_pair_496001,B cells,9.724035097020463
5406,arc_pair_496068,CD4+ T cells,9.009966361791442
5407,arc_pair_496166,Monocytes,25.82664354406432
5408,arc_pair_496220,T cells,14.230377701050507
5409,arc_pair_496522,CD8+ T cells,15.533524784617306
5410,arc_pair_496582,NK cells,17.369734808527337
5411,arc_pair_496658,NK cells,80.59555454407527
5412,arc_pair_496682,B cells,13.225318121983324
5413,arc_pair_496781,CD4+ T cells,20.163130159621296
5414,arc_pair_496804,NK cells,12.741350108879749
5415,arc_pair_496881,Monocytes,15.76838123050375
5416,arc_pair_496906,CD4+ T cells,10.599489006925303
5417,arc_pair_497348,Monocytes,29.57185090290951
5418,arc_pair_497373,Monocytes,40.25305016928286
5419,arc_pair_497409,T cells,20.460258290781155
5420,arc_pair_497584,T cells,20.2517582288467
5421,arc_pair_497630,Monocytes,21.896221317675877
5422,arc_pair_497650,NK cells,12.395385514018692
5423,arc_pair_497696,NK cells,11.211037068364444
5424,arc_pair_497764,Monocytes,33.46694970607446
5425,arc_pair_498175,CD4+ T cells,29.970842835480525
5426,arc_pair_498176,Monocytes,9.8981896280548
5427,arc_pair_498207,NK cells,8.879852089528878
5428,arc_pair_498311,CD4+ T cells,16.16014181376295
5429,arc_pair_498344,Monocytes,19.968364456819167
5430,arc_pair_498420,NK cells,15.302039038885187
5431,arc_pair_498480,T cells,7.843927485514314
5432,arc_pair_498516,Monocytes,34.678072273474235
5433,arc_pair_498529,T cells,10.195299018149356
5434,arc_pair_498636,Monocytes,21.108753946342944
5435,arc_pair_498829,CD4+ T cells,18.57761000162364
5436,arc_pair_498944,Monocytes,6.957021914882798
5437,arc_pair_499084,CD4+ T cells,36.203258307139656
5438,arc_pair_499146,T cells,17.96711509715994
5439,arc_pair_499207,Monocytes,34.435466386214706
5440,arc_pair_499263,CD8+ T cells,28.662572948648837
5441,arc_pair_499292,T cells,12.415901883781002
5442,arc_pair_499382,T cells,10.482510643194107
5443,arc_pair_499555,T cells,10.743206641555073
5444,arc_pair_499561,Monocytes,18.797770964007174
5445,arc_pair_499856,Monocytes,257.07574571082796
5446,arc_pair_500118,NK cells,25.864523333725167
5447,arc_pair_500423,B cells,37.055841903706735
5448,arc_pair_500525,CD4+ T cells,12.238332968772117
5449,arc_pair_500687,Monocytes,26.990591307088028
5450,arc_pair_500804,CD4+ T cells,11.193607975370178
5451,arc_pair_500916,CD8+ T cells,12.14870801728621
5452,arc_pair_501164,CD4+ T cells,7.947559305149119
5453,arc_pair_501224,T cells,20.314928354521
5454,arc_pair_501245,NK cells,48.28286988382991
5455,arc_pair_501297,CD4+ T cells,31.91459074733096
5456,arc_pair_501365,NK cells,9.7452628883578
5457,arc_pair_501389,T cells,11.644769991602129
5458,arc_pair_501412,CD4+ T cells,12.802302423859716
5459,arc_pair_501452,T cells,16.030314529665034
5460,arc_pair_501730,Monocytes,38.26240330547702
5461,arc_pair_501788,CD4+ T cells,12.173140372987438
5462,arc_pair_501924,CD4+ T cells,9.057359952324196
5463,arc_pair_502032,Monocytes,34.75689347079039
5464,arc_pair_502049,CD8+ T cells,10.912700398712111
5465,arc_pair_502171,CD4+ T cells,11.28890841923375
5466,arc_pair_502172,CD8+ T cells,23.74030036699484
5467,arc_pair_502219,T cells,14.47764689674175
5468,arc_pair_502260,T cells,19.761821450354724
5469,arc_pair_502487,NK cells,10.114552346462649
5470,arc_pair_502511,CD4+ T cells,20.842555574869152
5471,arc_pair_502565,T cells,36.934087959810356
5472,arc_pair_502599,Monocytes,48.14093888349708
5473,arc_pair_502660,NK cells,9.660797224998529
5474,arc_pair_502749,CD4+ T cells,18.519977052760147
5475,arc_pair_502872,T cells,21.275161433979072
5476,arc_pair_502900,CD4+ T cells,17.520315636464318
5477,arc_pair_502902,CD4+ T cells,11.310852395117449
5478,arc_pair_502906,CD4+ T cells,9.680962306756992
5479,arc_pair_503045,T cells,9.15885383129427
5480,arc_pair_503212,NK cells,12.596597215215418
5481,arc_pair_503242,Monocytes,10.890704425472496
5482,arc_pair_503372,NK cells,17.671656770092834
5483,arc_pair_503427,CD4+ T cells,22.422714277706152
5484,arc_pair_503576,Monocytes,79.62784016714545
5485,arc_pair_503678,CD8+ T cells,29.35575422911737
5486,arc_pair_503688,B cells,15.071273639259813
5487,arc_pair_503934,T cells,18.070546058251026
5488,arc_pair_503971,CD4+ T cells,13.21257938234015
5489,arc_pair_504056,T cells,9.452720732010327
5490,arc_pair_504116,T cells,10.011468901632114
5491,arc_pair_504127,NK cells,17.813912305620626
5492,arc_pair_504137,CD4+ T cells,9.0539829293084
5493,arc_pair_504148,T cells,13.807394863863038
5494,arc_pair_504265,NK cells,21.027707874939065
5495,arc_pair_504368,NK cells,13.64973523274188
5496,arc_pair_504405,B cells,14.630836923218688
5497,arc_pair_504486,CD4+ T cells,8.410091620282703
5498,arc_pair_504729,NK cells,10.009263974778708
5499,arc_pair_504741,CD4+ T cells,8.734899137093548
5500,arc_pair_504757,T cells,26.635446197087543
5501,arc_pair_504784,CD4+ T cells,18.453433134082424
5502,arc_pair_504857,CD4+ T cells,16.737982104288804
5503,arc_pair_505060,B cells,15.196532382927757
5504,arc_pair_505279,CD4+ T cells,14.839258830341633
5505,arc_pair_505344,T cells,10.73442740776234
5506,arc_pair_505368,Monocytes,118.36187271726622
5507,arc_pair_505414,CD4+ T cells,8.17071565513492
5508,arc_pair_505468,T cells,22.762649476831093
5509,arc_pair_505542,CD4+ T cells,7.285928036197361
5510,arc_pair_505621,Monocytes,33.67453146780939
5511,arc_pair_505649,NK cells,22.448634076204165
5512,arc_pair_505653,Monocytes,45.615056705001194
5513,arc_pair_505765,CD4+ T cells,27.120297617543773
5514,arc_pair_505832,CD8+ T cells,15.560498425620152
5515,arc_pair_505907,Monocytes,38.6779982232751
5516,arc_pair_505928,T cells,20.431164463001625
5517,arc_pair_505936,Monocytes,50.11666481268617
5518,arc_pair_505955,NK cells,9.513023893458676
5519,arc_pair_505961,CD8+ T cells,14.802930480156013
5520,arc_pair_505992,CD4+ T cells,14.003132613992346
5521,arc_pair_506133,CD4+ T cells,12.206356427921488
5522,arc_pair_506144,Monocytes,47.536217816263175
5523,arc_pair_506192,Monocytes,15.370494124936378
5524,arc_pair_506464,Monocytes,38.60691260744986
5525,arc_pair_506594,CD8+ T cells,14.481983778752827
5526,arc_pair_506872,CD8+ T cells,6.1003309822665415
5527,arc_pair_506891,CD4+ T cells,12.33015657870586
5528,arc_pair_506909,Monocytes,13.684807153140865
5529,arc_pair_506996,CD4+ T cells,21.49973439313751
5530,arc_pair_507522,NK cells,10.519251345980742
5531,arc_pair_507631,Monocytes,60.5049690480174
5532,arc_pair_507825,NK cells,15.343326032731037
5533,arc_pair_507869,CD8+ T cells,10.230062416185165
5534,arc_pair_507969,CD4+ T cells,14.005696842432728
5535,arc_pair_508275,NK cells,114.5607020586012
5536,arc_pair_508405,CD4+ T cells,8.629600694444445
5537,arc_pair_508430,Monocytes,35.840630897816126
5538,arc_pair_508585,T cells,52.66177045194715
5539,arc_pair_508591,NK cells,44.744541670206445
5540,arc_pair_508748,CD4+ T cells,10.85153858546802
5541,arc_pair_508906,Monocytes,23.95494737665793
5542,arc_pair_509275,CD4+ T cells,22.61241824614908
5543,arc_pair_509342,Monocytes,37.750097120569365
5544,arc_pair_509360,CD4+ T cells,8.525388758578751
5545,arc_pair_509390,CD4+ T cells,117.5186533544381
5546,arc_pair_509576,NK cells,14.04039139633286
5547,arc_pair_509692,CD8+ T cells,10.812395873651615
5548,arc_pair_509906,T cells,14.466285362853627
5549,arc_pair_510454,CD4+ T cells,44.34450925406618
5550,arc_pair_510491,CD4+ T cells,8.443254956918924
5551,arc_pair_510507,T cells,17.758194758836844
5552,arc_pair_510701,T cells,11.570396696906704
5553,arc_pair_510767,T cells,11.223497575140248
5554,arc_pair_510973,T cells,26.889996744752416
5555,arc_pair_511039,T cells,12.099859806957204
5556,arc_pair_511226,Monocytes,12.594928293285214
5557,arc_pair_511258,T cells,15.285037604859705
5558,arc_pair_511373,CD4+ T cells,16.99365339084948
5559,arc_pair_511488,CD4+ T cells,13.912411371693484
5560,arc_pair_511500,Monocytes,20.639921997153948
5561,arc_pair_511578,T cells,5.730959787994008
5562,arc_pair_511648,NK cells,16.613173789462998
5563,arc_pair_511736,CD4+ T cells,21.575298160501315
5564,arc_pair_511823,CD4+ T cells,15.730612637891664
5565,arc_pair_511835,Monocytes,13.183783415166396
5566,arc_pair_511862,CD4+ T cells,9.339427859081407
5567,arc_pair_512152,T cells,9.357850250052827
5568,arc_pair_512334,CD8+ T cells,8.818356584314031
5569,arc_pair_512476,T cells,10.111599970790127
5570,arc_pair_512484,NK cells,16.95755573306223
5571,arc_pair_512602,T cells,16.995380720230564
5572,arc_pair_512759,CD8+ T cells,14.66010678011467
5573,arc_pair_512924,T cells,20.719020430480636
5574,arc_pair_513135,Monocytes,62.9874052894925
5575,arc_pair_513150,Monocytes,43.47255315940281
5576,arc_pair_513410,CD8+ T cells,9.42632587859425
5577,arc_pair_513485,Monocytes,21.78132613144377
5578,arc_pair_513610,T cells,15.7049452104646
5579,arc_pair_513625,T cells,12.043813127047937
5580,arc_pair_513691,T cells,13.534245828334605
5581,arc_pair_513706,Monocytes,31.86497013439522
5582,arc_pair_513763,T cells,7.582846436407563
5583,arc_pair_513839,Monocytes,57.456901184961495
5584,arc_pair_513844,T cells,8.246736136064197
5585,arc_pair_513864,T cells,9.0640691540075
5586,arc_pair_514221,Monocytes,23.530420785231016
5587,arc_pair_514289,Monocytes,21.372653502840137
5588,arc_pair_514339,NK cells,23.578336862732705
5589,arc_pair_514373,T cells,18.972635931178587
5590,arc_pair_514446,Monocytes,25.996732952934103
5591,arc_pair_514468,CD4+ T cells,12.81831269444275
5592,arc_pair_514535,Monocytes,31.14978306787692
5593,arc_pair_514613,T cells,11.722534690101758
5594,arc_pair_514773,Monocytes,23.97923230154133
5595,arc_pair_514793,CD4+ T cells,17.688733298191735
5596,arc_pair_514864,T cells,11.727719058086429
5597,arc_pair_515041,T cells,11.696749439325568
5598,arc_pair_515422,CD4+ T cells,16.475371780921293
5599,arc_pair_515485,T cells,27.117152111441236
5600,arc_pair_515553,T cells,14.313721827916822
5601,arc_pair_515708,CD4+ T cells,15.303832792300245
5602,arc_pair_515720,CD4+ T cells,16.887696570712507
5603,arc_pair_515744,CD8+ T cells,8.989359092881534
5604,arc_pair_515878,T cells,6.987291761492944
5605,arc_pair_515927,T cells,15.3260567972965
5606,arc_pair_515939,CD4+ T cells,13.649269888064858
5607,arc_pair_516074,NK cells,25.83859720251369
5608,arc_pair_516119,NK cells,8.947012379374208
5609,arc_pair_516405,Monocytes,16.273476301208625
5610,arc_pair_516656,Monocytes,18.685278266707797
5611,arc_pair_516686,NK cells,13.344086204838792
5612,arc_pair_516749,T cells,11.672144652926722
5613,arc_pair_516829,T cells,13.376903178559193
5614,arc_pair_516918,T cells,10.332778919218605
5615,arc_pair_516925,Monocytes,21.90377256072737
5616,arc_pair_516927,CD4+ T cells,9.587211910503
5617,arc_pair_517036,T cells,8.153428011753181
5618,arc_pair_517148,CD4+ T cells,12.663046786154757
5619,arc_pair_517315,CD4+ T cells,20.299091632660794
5620,arc_pair_517501,Monocytes,26.488783763161912
5621,arc_pair_517555,T cells,15.11110894105699
5622,arc_pair_517619,CD4+ T cells,8.48339973439575
5623,arc_pair_517644,T cells,16.172966271035463
5624,arc_pair_517671,NK cells,10.698126390235556
5625,arc_pair_517838,B cells,39.46839049794036
5626,arc_pair_517900,Monocytes,18.073395963003893
5627,arc_pair_517942,Monocytes,19.797169151095247
5628,arc_pair_517947,CD4+ T cells,15.303741918193696
5629,arc_pair_517960,Monocytes,14.002958646701448
5630,arc_pair_518080,T cells,29.208613752092013
5631,arc_pair_518183,B cells,9.782359039795836
5632,arc_pair_518199,T cells,11.809775429326288
5633,arc_pair_518534,T cells,11.218166990778496
5634,arc_pair_518548,Dendritic cells,38.80725701045627
5635,arc_pair_518715,CD4+ T cells,12.072519788488474
5636,arc_pair_518980,NK cells,15.958465257209
5637,arc_pair_518993,T cells,12.322871744699476
5638,arc_pair_519026,T cells,16.83461949184985
5639,arc_pair_519116,CD4+ T cells,23.392535104411525
