,file_name,nonzero_values
5516,arc_pair_474048,337
5517,arc_pair_639703,337
5518,arc_pair_462466,333
5519,arc_pair_156966,367
5520,arc_pair_300861,298
5521,arc_pair_51709,503
5522,arc_pair_332910,529
5523,arc_pair_432628,369
5524,arc_pair_707533,339
5525,arc_pair_283080,550
5526,arc_pair_219021,446
5527,arc_pair_67791,462
5528,arc_pair_247271,316
5529,arc_pair_437580,513
5530,arc_pair_597302,287
5531,arc_pair_58528,438
5532,arc_pair_456586,840
5533,arc_pair_416232,309
5534,arc_pair_229182,534
5535,arc_pair_618818,473
5536,arc_pair_310924,488
5537,arc_pair_635235,391
5538,arc_pair_126388,417
5539,arc_pair_263391,330
5540,arc_pair_22362,452
5541,arc_pair_300027,512
5542,arc_pair_391330,439
5543,arc_pair_718783,434
5544,arc_pair_297885,400
5545,arc_pair_178971,943
5546,arc_pair_560386,699
5547,arc_pair_450002,453
5548,arc_pair_615379,359
5549,arc_pair_409597,313
5550,arc_pair_115112,287
5551,arc_pair_441613,433
5552,arc_pair_729877,545
5553,arc_pair_271656,505
5554,arc_pair_56473,496
5555,arc_pair_372031,716
5556,arc_pair_339960,493
5557,arc_pair_519026,332
5558,arc_pair_62205,480
5559,arc_pair_275496,2123
5560,arc_pair_390608,474
5561,arc_pair_5713,369
5562,arc_pair_68258,447
5563,arc_pair_96012,363
5564,arc_pair_495661,604
5565,arc_pair_610252,556
5566,arc_pair_428419,274
5567,arc_pair_665352,410
5568,arc_pair_418105,500
5569,arc_pair_224860,520
5570,arc_pair_151935,464
5571,arc_pair_591405,618
5572,arc_pair_595915,578
5573,arc_pair_708916,351
5574,arc_pair_681903,561
5575,arc_pair_191791,257
5576,arc_pair_130899,451
5577,arc_pair_556871,257
5578,arc_pair_282941,658
5579,arc_pair_426542,977
5580,arc_pair_163452,348
5581,arc_pair_216507,810
5582,arc_pair_275029,528
5583,arc_pair_664056,712
5584,arc_pair_204869,378
5585,arc_pair_173901,339
5586,arc_pair_303934,325
5587,arc_pair_552998,345
5588,arc_pair_358966,554
5589,arc_pair_605791,374
5590,arc_pair_702336,259
5591,arc_pair_513610,378
5592,arc_pair_1992,351
5593,arc_pair_342346,318
5594,arc_pair_268836,498
5595,arc_pair_724204,520
5596,arc_pair_169771,394
5597,arc_pair_43333,499
5598,arc_pair_394923,385
5599,arc_pair_566340,574
5600,arc_pair_502902,290
5601,arc_pair_428622,323
5602,arc_pair_17997,285
5603,arc_pair_441351,535
5604,arc_pair_573457,464
5605,arc_pair_173669,334
5606,arc_pair_592911,612
5607,arc_pair_119865,624
5608,arc_pair_258096,658
5609,arc_pair_731513,557
5610,arc_pair_196795,409
5611,arc_pair_421815,401
5612,arc_pair_525667,445
5613,arc_pair_166938,710
5614,arc_pair_81153,423
5615,arc_pair_671595,305
5616,arc_pair_468483,366
5617,arc_pair_153725,1247
5618,arc_pair_166191,879
5619,arc_pair_620963,554
5620,arc_pair_189030,315
5621,arc_pair_426779,478
5622,arc_pair_345196,449
5623,arc_pair_638000,342
5624,arc_pair_272187,410
5625,arc_pair_529644,416
5626,arc_pair_161204,483
5627,arc_pair_688919,424
5628,arc_pair_252618,389
5629,arc_pair_685501,471
5630,arc_pair_620719,324
5631,arc_pair_80892,516
5632,arc_pair_343691,344
5633,arc_pair_193714,346
5634,arc_pair_633565,432
5635,arc_pair_732915,2301
5636,arc_pair_693085,821
5637,arc_pair_485266,333
5638,arc_pair_166312,417
5639,arc_pair_207654,545
5640,arc_pair_248215,1159
5641,arc_pair_411373,286
5642,arc_pair_661346,1008
5643,arc_pair_221336,2171
5644,arc_pair_724068,454
5645,arc_pair_216045,262
5646,arc_pair_377264,2304
5647,arc_pair_41532,361
5648,arc_pair_338625,669
5649,arc_pair_75981,415
5650,arc_pair_420992,446
5651,arc_pair_105779,523
5652,arc_pair_611101,302
5653,arc_pair_632661,643
5654,arc_pair_577382,795
5655,arc_pair_59944,730
5656,arc_pair_92840,303
5657,arc_pair_345250,528
5658,arc_pair_614753,263
5659,arc_pair_415625,687
5660,arc_pair_567228,1082
5661,arc_pair_104538,358
5662,arc_pair_225230,521
5663,arc_pair_676196,558
5664,arc_pair_687029,282
5665,arc_pair_649138,419
5666,arc_pair_196644,560
5667,arc_pair_419942,786
5668,arc_pair_240824,309
5669,arc_pair_610507,371
5670,arc_pair_293043,865
5671,arc_pair_674216,277
5672,arc_pair_548286,319
5673,arc_pair_274881,473
5674,arc_pair_474988,549
5675,arc_pair_427810,453
5676,arc_pair_735481,446
5677,arc_pair_163612,283
5678,arc_pair_690451,556
5679,arc_pair_461323,302
5680,arc_pair_114685,440
5681,arc_pair_154131,581
5682,arc_pair_608137,648
5683,arc_pair_714299,406
5684,arc_pair_160878,327
5685,arc_pair_151626,414
5686,arc_pair_166555,539
5687,arc_pair_175683,745
5688,arc_pair_1843,418
5689,arc_pair_166105,1714
5690,arc_pair_292717,311
5691,arc_pair_329673,929
5692,arc_pair_730396,558
5693,arc_pair_230730,449
5694,arc_pair_588521,350
5695,arc_pair_262113,347
5696,arc_pair_276500,230
5697,arc_pair_715172,401
5698,arc_pair_205887,395
5699,arc_pair_427406,634
5700,arc_pair_174138,393
5701,arc_pair_359988,423
5702,arc_pair_480623,292
5703,arc_pair_549182,548
5704,arc_pair_698827,562
5705,arc_pair_335083,409
5706,arc_pair_558843,528
5707,arc_pair_253137,457
5708,arc_pair_724506,256
5709,arc_pair_335129,796
5710,arc_pair_284440,328
5711,arc_pair_420843,336
5712,arc_pair_695595,832
5713,arc_pair_482864,304
5714,arc_pair_340880,530
5715,arc_pair_517501,481
5716,arc_pair_725317,294
5717,arc_pair_595939,348
5718,arc_pair_492864,271
5719,arc_pair_204516,591
5720,arc_pair_179073,684
5721,arc_pair_317058,257
5722,arc_pair_574490,397
5723,arc_pair_573355,339
5724,arc_pair_414809,497
5725,arc_pair_185711,335
5726,arc_pair_104056,373
5727,arc_pair_360020,459
5728,arc_pair_167128,758
5729,arc_pair_98470,696
5730,arc_pair_103639,1150
5731,arc_pair_408129,894
5732,arc_pair_672511,333
5733,arc_pair_247461,442
5734,arc_pair_644970,285
5735,arc_pair_690778,444
5736,arc_pair_375672,572
5737,arc_pair_483263,307
5738,arc_pair_419738,808
5739,arc_pair_724013,335
5740,arc_pair_26927,788
5741,arc_pair_68624,315
5742,arc_pair_226522,345
5743,arc_pair_266296,297
5744,arc_pair_426305,274
5745,arc_pair_342385,314
5746,arc_pair_435529,304
5747,arc_pair_178009,414
5748,arc_pair_202303,506
5749,arc_pair_656760,353
5750,arc_pair_519374,243
5751,arc_pair_397335,406
5752,arc_pair_664611,480
5753,arc_pair_228212,554
5754,arc_pair_504116,522
5755,arc_pair_152548,286
5756,arc_pair_553864,315
5757,arc_pair_112706,481
5758,arc_pair_330813,257
5759,arc_pair_220272,360
5760,arc_pair_291479,276
5761,arc_pair_431090,1720
5762,arc_pair_280792,698
5763,arc_pair_374258,355
5764,arc_pair_715575,292
5765,arc_pair_206205,440
5766,arc_pair_367474,287
5767,arc_pair_148903,250
5768,arc_pair_506594,364
5769,arc_pair_84392,376
5770,arc_pair_235836,366
5771,arc_pair_606191,571
5772,arc_pair_99959,462
5773,arc_pair_638493,311
5774,arc_pair_276804,305
5775,arc_pair_8766,537
5776,arc_pair_73603,664
5777,arc_pair_264090,497
5778,arc_pair_592481,442
5779,arc_pair_337790,496
5780,arc_pair_475788,364
5781,arc_pair_453710,775
5782,arc_pair_31,343
5783,arc_pair_664884,363
5784,arc_pair_505992,359
5785,arc_pair_493371,524
5786,arc_pair_188898,344
5787,arc_pair_547348,266
5788,arc_pair_132076,622
5789,arc_pair_677251,287
5790,arc_pair_548547,336
5791,arc_pair_195253,507
5792,arc_pair_414018,334
5793,arc_pair_226060,331
5794,arc_pair_621574,351
5795,arc_pair_563752,316
5796,arc_pair_713767,307
5797,arc_pair_286095,323
5798,arc_pair_212929,353
5799,arc_pair_309857,365
5800,arc_pair_692342,327
5801,arc_pair_548052,279
5802,arc_pair_584693,1423
5803,arc_pair_243926,623
5804,arc_pair_535098,512
5805,arc_pair_390389,620
5806,arc_pair_109263,524
5807,arc_pair_22933,323
5808,arc_pair_631574,305
5809,arc_pair_89236,331
5810,arc_pair_371236,609
5811,arc_pair_582747,1071
5812,arc_pair_583855,277
5813,arc_pair_350091,354
5814,arc_pair_198877,439
5815,arc_pair_703458,427
5816,arc_pair_696194,468
5817,arc_pair_567584,324
5818,arc_pair_339327,429
5819,arc_pair_512484,394
5820,arc_pair_355456,327
5821,arc_pair_83154,472
5822,arc_pair_239415,262
5823,arc_pair_469302,300
5824,arc_pair_286650,313
5825,arc_pair_424284,823
5826,arc_pair_129010,390
5827,arc_pair_675016,637
5828,arc_pair_177240,457
5829,arc_pair_240536,290
5830,arc_pair_453213,598
5831,arc_pair_589664,476
5832,arc_pair_91169,1456
5833,arc_pair_559086,305
5834,arc_pair_163716,289
5835,arc_pair_58545,876
5836,arc_pair_732240,467
5837,arc_pair_286715,477
5838,arc_pair_696878,428
5839,arc_pair_605601,363
5840,arc_pair_251262,394
5841,arc_pair_345840,474
5842,arc_pair_404777,526
5843,arc_pair_594543,1920
5844,arc_pair_682138,331
5845,arc_pair_705830,413
5846,arc_pair_609788,278
5847,arc_pair_434791,304
5848,arc_pair_588130,423
5849,arc_pair_228341,359
5850,arc_pair_174483,424
5851,arc_pair_566053,983
5852,arc_pair_132060,367
5853,arc_pair_389151,525
5854,arc_pair_7256,515
5855,arc_pair_197782,653
5856,arc_pair_607145,310
5857,arc_pair_263939,426
5858,arc_pair_528203,309
5859,arc_pair_162384,386
5860,arc_pair_110541,511
5861,arc_pair_417622,418
5862,arc_pair_63029,372
5863,arc_pair_680369,832
5864,arc_pair_529804,402
5865,arc_pair_692704,482
5866,arc_pair_654032,584
5867,arc_pair_243930,397
5868,arc_pair_130118,348
5869,arc_pair_542019,700
5870,arc_pair_370061,838
5871,arc_pair_537119,369
5872,arc_pair_366361,446
5873,arc_pair_469705,1101
5874,arc_pair_669062,282
5875,arc_pair_592585,286
5876,arc_pair_618988,560
5877,arc_pair_254522,406
5878,arc_pair_97843,305
5879,arc_pair_532065,377
5880,arc_pair_659987,435
5881,arc_pair_421878,325
5882,arc_pair_220233,302
5883,arc_pair_633621,381
5884,arc_pair_267242,352
5885,arc_pair_215487,572
5886,arc_pair_179209,460
5887,arc_pair_591346,316
5888,arc_pair_612469,327
5889,arc_pair_482608,308
5890,arc_pair_106211,299
5891,arc_pair_560703,433
5892,arc_pair_587338,662
5893,arc_pair_3868,655
5894,arc_pair_87005,300
5895,arc_pair_105597,347
5896,arc_pair_330014,280
5897,arc_pair_118576,483
5898,arc_pair_246773,665
5899,arc_pair_533418,569
5900,arc_pair_718185,953
5901,arc_pair_301460,599
5902,arc_pair_682246,490
5903,arc_pair_47034,280
5904,arc_pair_617112,507
5905,arc_pair_582213,1081
5906,arc_pair_160244,299
5907,arc_pair_449425,428
5908,arc_pair_458234,722
5909,arc_pair_486831,288
5910,arc_pair_178674,1312
5911,arc_pair_497373,806
5912,arc_pair_508748,345
5913,arc_pair_129381,838
5914,arc_pair_540566,313
5915,arc_pair_138590,363
5916,arc_pair_412861,401
5917,arc_pair_390262,565
5918,arc_pair_240218,478
5919,arc_pair_216478,295
5920,arc_pair_164712,356
5921,arc_pair_625825,327
5922,arc_pair_540423,389
5923,arc_pair_576842,934
5924,arc_pair_112897,632
5925,arc_pair_248782,293
5926,arc_pair_445810,459
5927,arc_pair_97793,467
5928,arc_pair_667355,428
5929,arc_pair_146663,359
5930,arc_pair_458371,547
5931,arc_pair_504784,353
5932,arc_pair_712567,346
5933,arc_pair_152620,1203
5934,arc_pair_499382,359
5935,arc_pair_410082,419
5936,arc_pair_734588,299
5937,arc_pair_26045,537
5938,arc_pair_329887,564
5939,arc_pair_215673,837
5940,arc_pair_271532,335
5941,arc_pair_704094,447
5942,arc_pair_144629,736
5943,arc_pair_693836,373
5944,arc_pair_521147,371
5945,arc_pair_189753,339
5946,arc_pair_55091,328
5947,arc_pair_297718,609
5948,arc_pair_129749,469
5949,arc_pair_323423,245
5950,arc_pair_486450,519
5951,arc_pair_214127,291
5952,arc_pair_711783,376
5953,arc_pair_273919,417
5954,arc_pair_10032,603
5955,arc_pair_347277,300
5956,arc_pair_393985,536
5957,arc_pair_483717,483
5958,arc_pair_465,541
5959,arc_pair_549730,277
5960,arc_pair_462702,817
5961,arc_pair_271027,529
5962,arc_pair_191226,382
5963,arc_pair_89715,412
5964,arc_pair_125785,458
5965,arc_pair_228418,354
5966,arc_pair_157140,429
5967,arc_pair_322377,305
5968,arc_pair_588393,284
5969,arc_pair_265064,370
5970,arc_pair_652129,447
5971,arc_pair_23752,352
5972,arc_pair_430208,373
5973,arc_pair_432235,284
5974,arc_pair_216663,423
5975,arc_pair_354288,337
5976,arc_pair_427934,460
5977,arc_pair_208387,474
5978,arc_pair_569555,492
5979,arc_pair_732630,352
5980,arc_pair_169291,490
5981,arc_pair_459281,311
5982,arc_pair_151217,827
5983,arc_pair_404757,273
5984,arc_pair_349140,419
5985,arc_pair_296365,432
5986,arc_pair_396007,702
5987,arc_pair_456877,591
5988,arc_pair_187034,440
5989,arc_pair_223891,498
5990,arc_pair_106773,1169
5991,arc_pair_325324,377
5992,arc_pair_296670,337
5993,arc_pair_669916,375
5994,arc_pair_509342,517
5995,arc_pair_287431,353
5996,arc_pair_35540,324
5997,arc_pair_485505,378
5998,arc_pair_287962,250
5999,arc_pair_695798,692
6000,arc_pair_310969,508
6001,arc_pair_20742,425
6002,arc_pair_384485,382
6003,arc_pair_48973,2306
6004,arc_pair_723164,267
6005,arc_pair_66821,622
6006,arc_pair_405453,643
6007,arc_pair_726366,379
6008,arc_pair_713028,352
6009,arc_pair_392551,763
6010,arc_pair_493828,442
6011,arc_pair_477296,527
6012,arc_pair_471895,830
6013,arc_pair_256246,322
6014,arc_pair_75889,279
6015,arc_pair_366068,629
6016,arc_pair_314357,450
6017,arc_pair_558930,626
6018,arc_pair_678983,418
6019,arc_pair_26012,653
6020,arc_pair_199704,309
6021,arc_pair_306690,323
6022,arc_pair_315053,324
6023,arc_pair_309070,667
6024,arc_pair_546538,508
6025,arc_pair_45029,304
6026,arc_pair_439357,359
6027,arc_pair_356962,353
6028,arc_pair_546168,331
6029,arc_pair_562437,315
6030,arc_pair_487703,349
6031,arc_pair_257841,475
6032,arc_pair_353633,352
6033,arc_pair_390307,365
6034,arc_pair_170634,364
6035,arc_pair_88153,1456
6036,arc_pair_654100,281
6037,arc_pair_100536,268
6038,arc_pair_53954,474
6039,arc_pair_264858,363
6040,arc_pair_667549,273
6041,arc_pair_142895,348
6042,arc_pair_316805,323
6043,arc_pair_131142,292
6044,arc_pair_584867,366
6045,arc_pair_312515,342
6046,arc_pair_154941,376
6047,arc_pair_183866,679
6048,arc_pair_594164,253
6049,arc_pair_206634,482
6050,arc_pair_29021,302
6051,arc_pair_641181,292
6052,arc_pair_273734,464
6053,arc_pair_688542,312
6054,arc_pair_179696,279
6055,arc_pair_588517,840
6056,arc_pair_193866,304
6057,arc_pair_630538,526
6058,arc_pair_456123,343
6059,arc_pair_695720,278
6060,arc_pair_168984,465
6061,arc_pair_690172,243
6062,arc_pair_166563,346
6063,arc_pair_392013,582
6064,arc_pair_240054,464
6065,arc_pair_50102,295
6066,arc_pair_248464,474
6067,arc_pair_314584,378
6068,arc_pair_131904,417
6069,arc_pair_523654,565
6070,arc_pair_565937,322
6071,arc_pair_186672,308
6072,arc_pair_162465,451
6073,arc_pair_601320,810
6074,arc_pair_297935,465
6075,arc_pair_141755,338
6076,arc_pair_543556,541
6077,arc_pair_360450,320
6078,arc_pair_474678,487
6079,arc_pair_503427,450
6080,arc_pair_304711,293
6081,arc_pair_667699,423
6082,arc_pair_520347,382
6083,arc_pair_540946,416
6084,arc_pair_497650,362
6085,arc_pair_692765,347
6086,arc_pair_200430,1080
6087,arc_pair_205262,474
6088,arc_pair_586773,453
6089,arc_pair_132144,448
6090,arc_pair_289317,352
6091,arc_pair_195674,493
6092,arc_pair_544840,419
6093,arc_pair_374805,766
6094,arc_pair_271965,403
6095,arc_pair_198046,322
6096,arc_pair_716007,300
6097,arc_pair_85327,322
6098,arc_pair_298443,256
6099,arc_pair_80125,305
6100,arc_pair_260677,462
6101,arc_pair_109701,353
6102,arc_pair_191267,976
6103,arc_pair_693031,877
6104,arc_pair_639076,779
6105,arc_pair_50114,288
6106,arc_pair_73224,335
6107,arc_pair_611789,371
6108,arc_pair_623302,329
6109,arc_pair_52083,739
6110,arc_pair_99187,588
6111,arc_pair_119428,801
6112,arc_pair_28276,570
6113,arc_pair_244902,365
6114,arc_pair_511226,452
6115,arc_pair_111018,454
6116,arc_pair_83420,606
6117,arc_pair_112264,410
6118,arc_pair_262563,578
6119,arc_pair_89187,309
6120,arc_pair_376212,292
6121,arc_pair_331799,318
6122,arc_pair_382455,344
6123,arc_pair_604071,386
6124,arc_pair_391296,405
6125,arc_pair_315229,447
6126,arc_pair_89168,411
6127,arc_pair_707929,301
6128,arc_pair_72120,1649
6129,arc_pair_719937,528
6130,arc_pair_365081,348
6131,arc_pair_255755,495
6132,arc_pair_551087,258
6133,arc_pair_28333,589
6134,arc_pair_486692,412
6135,arc_pair_1926,341
6136,arc_pair_65061,318
6137,arc_pair_517960,614
6138,arc_pair_170360,454
6139,arc_pair_309877,394
6140,arc_pair_577731,567
6141,arc_pair_603976,287
6142,arc_pair_249058,320
6143,arc_pair_701280,278
6144,arc_pair_19710,427
6145,arc_pair_649636,446
6146,arc_pair_348878,403
6147,arc_pair_720477,334
6148,arc_pair_225729,731
6149,arc_pair_61022,460
6150,arc_pair_420137,486
6151,arc_pair_507825,372
6152,arc_pair_693436,305
6153,arc_pair_134182,436
6154,arc_pair_127604,568
6155,arc_pair_546129,430
6156,arc_pair_241487,363
6157,arc_pair_460729,363
6158,arc_pair_650801,410
6159,arc_pair_157855,504
6160,arc_pair_640102,316
6161,arc_pair_116509,425
6162,arc_pair_298044,988
6163,arc_pair_240296,309
6164,arc_pair_548137,416
6165,arc_pair_384305,313
6166,arc_pair_305442,386
6167,arc_pair_552613,391
6168,arc_pair_557411,319
6169,arc_pair_148889,413
6170,arc_pair_406286,239
6171,arc_pair_495905,296
6172,arc_pair_140943,372
6173,arc_pair_600966,333
6174,arc_pair_316147,406
6175,arc_pair_172561,449
6176,arc_pair_386011,426
6177,arc_pair_605267,439
6178,arc_pair_253639,583
6179,arc_pair_681722,590
6180,arc_pair_426630,522
6181,arc_pair_537343,386
6182,arc_pair_10618,430
6183,arc_pair_87571,369
6184,arc_pair_500525,299
6185,arc_pair_144845,413
6186,arc_pair_526047,553
6187,arc_pair_447266,378
6188,arc_pair_460816,268
6189,arc_pair_634886,389
6190,arc_pair_442064,456
6191,arc_pair_42191,786
6192,arc_pair_536047,442
6193,arc_pair_373102,461
6194,arc_pair_345899,289
6195,arc_pair_367141,370
6196,arc_pair_234641,1459
6197,arc_pair_229970,351
6198,arc_pair_187022,305
6199,arc_pair_150312,360
6200,arc_pair_703679,507
6201,arc_pair_106088,629
6202,arc_pair_185658,733
6203,arc_pair_320777,422
6204,arc_pair_336359,329
6205,arc_pair_331166,254
6206,arc_pair_282432,520
6207,arc_pair_212837,279
6208,arc_pair_429697,723
6209,arc_pair_326709,348
6210,arc_pair_102161,598
6211,arc_pair_49460,449
6212,arc_pair_358946,386
6213,arc_pair_351771,612
6214,arc_pair_67027,384
6215,arc_pair_153181,285
6216,arc_pair_432034,334
6217,arc_pair_675688,240
6218,arc_pair_267872,309
6219,arc_pair_71059,740
6220,arc_pair_263132,723
6221,arc_pair_561364,447
6222,arc_pair_240652,476
6223,arc_pair_151016,446
6224,arc_pair_15748,297
6225,arc_pair_684367,256
6226,arc_pair_427236,310
6227,arc_pair_65919,279
6228,arc_pair_670873,675
6229,arc_pair_627101,318
6230,arc_pair_331023,990
6231,arc_pair_134116,417
6232,arc_pair_239771,353
6233,arc_pair_146229,403
6234,arc_pair_181027,435
6235,arc_pair_195434,488
6236,arc_pair_200735,314
6237,arc_pair_184225,398
6238,arc_pair_582966,247
6239,arc_pair_669582,284
6240,arc_pair_323767,497
6241,arc_pair_244492,506
6242,arc_pair_503372,484
6243,arc_pair_731134,614
6244,arc_pair_171273,2107
6245,arc_pair_280399,333
6246,arc_pair_701078,440
6247,arc_pair_538921,360
6248,arc_pair_503688,341
6249,arc_pair_604548,453
6250,arc_pair_527768,381
6251,arc_pair_567526,447
6252,arc_pair_696136,295
6253,arc_pair_160527,1059
6254,arc_pair_201061,578
6255,arc_pair_191532,364
6256,arc_pair_688082,269
6257,arc_pair_545457,275
6258,arc_pair_386590,509
6259,arc_pair_55290,489
6260,arc_pair_281137,456
6261,arc_pair_683334,322
6262,arc_pair_547190,385
6263,arc_pair_702341,275
6264,arc_pair_448557,306
6265,arc_pair_454574,811
6266,arc_pair_430265,738
6267,arc_pair_12465,320
6268,arc_pair_300396,361
6269,arc_pair_537416,953
6270,arc_pair_221253,396
6271,arc_pair_135615,386
6272,arc_pair_329501,469
6273,arc_pair_39365,441
6274,arc_pair_729695,332
6275,arc_pair_345270,518
6276,arc_pair_69828,317
6277,arc_pair_698606,361
6278,arc_pair_493687,720
6279,arc_pair_660062,487
6280,arc_pair_465157,382
6281,arc_pair_449038,2120
6282,arc_pair_544568,358
6283,arc_pair_441408,823
6284,arc_pair_665260,283
6285,arc_pair_20847,323
6286,arc_pair_317516,540
6287,arc_pair_467185,587
6288,arc_pair_59088,339
6289,arc_pair_260749,289
6290,arc_pair_515422,383
6291,arc_pair_674164,334
6292,arc_pair_552003,511
6293,arc_pair_438897,328
6294,arc_pair_415310,576
6295,arc_pair_270749,565
6296,arc_pair_251014,437
6297,arc_pair_653217,324
6298,arc_pair_661366,316
6299,arc_pair_126486,328
6300,arc_pair_668844,261
6301,arc_pair_621082,1009
6302,arc_pair_569353,566
6303,arc_pair_465911,344
6304,arc_pair_716093,529
6305,arc_pair_85219,464
6306,arc_pair_650342,449
6307,arc_pair_315252,366
6308,arc_pair_646296,445
6309,arc_pair_412206,546
6310,arc_pair_257343,560
6311,arc_pair_553868,307
6312,arc_pair_679185,1112
6313,arc_pair_415193,356
6314,arc_pair_541156,1024
6315,arc_pair_559136,329
6316,arc_pair_666620,873
6317,arc_pair_247343,352
6318,arc_pair_492350,411
6319,arc_pair_442418,346
6320,arc_pair_326498,326
6321,arc_pair_35983,891
6322,arc_pair_731860,521
6323,arc_pair_523269,414
6324,arc_pair_389798,265
6325,arc_pair_555953,329
6326,arc_pair_248409,492
6327,arc_pair_235139,381
